t,tau,x,y,z,E,T,IL,s_1,s_2,Fitness
0.0,0.0,1.0,1.0,1.0,100000.0,100000.0,100.0,0.0,0.0,
2.001000500250125,0.36018009004502255,0.9688567605472415,0.44688981563614594,475.2684399049936,96885.67605472414,44688.981563614594,47526.843990499365,0.0,0.0,-29325433.570832733
4.00200100050025,0.7203601800900451,0.9232063908836644,0.14394944234203733,434.43024254110446,92320.63908836644,14394.944234203733,43443.024254110445,0.0,0.0,-59781.265012967444
6.003001500750376,1.0805402701350675,0.8728841606892328,0.03911262098665181,353.0983828763623,87288.41606892328,3911.262098665181,35309.83828763623,0.0,0.0,-42905.85927771761
8.0040020010005,1.4407203601800902,0.8231404756571029,0.010658398137358874,219.52639507828317,82314.0475657103,1065.8398137358874,21952.639507828317,0.0,0.0,-17657.187261953
10.005002501250626,1.8009004502251127,0.775558282560637,0.0031179366598079474,96.7835447313875,77555.8282560637,311.79366598079474,9678.35447313875,0.0,0.0,-1723.5883189948565
12.006003001500751,2.161080540270135,0.730496270697205,0.0009937789666663258,34.86170918709339,73049.6270697205,99.37789666663258,3486.170918709339,0.0,0.0,-5.87343238394375
14.007003501750876,2.5212606303151577,0.6879761250365815,0.0003450878339682797,12.106528191866317,68797.61250365815,34.508783396827965,1210.6528191866319,0.0,0.0,-1.2059803720966487
16.008004002001,2.8814407203601804,0.6479063974786351,0.0001300762372620385,4.375701469048243,64790.63974786351,13.007623726203851,437.5701469048243,0.0,0.0,-0.022059326667452278
18.009004502251127,3.2416208104052027,0.610162290669653,5.2989168258678505e-05,1.6855578261279798,61016.2290669653,5.298916825867851,168.55578261279797,0.0,0.0,0.06000799094723953
20.010005002501252,3.6018009004502254,0.5746141029878207,2.3226566065264345e-05,0.695352871520419,57461.410298782066,2.3226566065264347,69.5352871520419,0.0,0.0,0.06000799094723953
22.011005502751377,3.9619809904952477,0.541135868469429,1.0908276398473568e-05,0.3068631226569711,54113.5868469429,1.0908276398473569,30.686312265697108,0.0,0.0,0.051869557865870206
24.012006003001503,4.32216108054027,0.5096077036958941,5.467144629876357e-06,0.14444336493787546,50960.770369589416,0.5467144629876357,14.444336493787546,0.0,0.0,0.051869557865870206
26.013006503251628,4.682341170585293,0.47991627046184565,2.913102773269882e-06,0.07227657031625677,47991.62704618456,0.2913102773269882,7.227657031625677,0.0,0.0,0.051869557865870206
28.014007003501753,5.042521260630315,0.45195467013006196,1.6443475354045735e-06,0.03831454062407305,45195.46701300619,0.16443475354045733,3.831454062407305,0.0,0.0,0.051869557865870206
30.015007503751878,5.402701350675338,0.4256221673568252,9.799758079084333e-07,0.021446822638520227,42562.216735682516,0.09799758079084332,2.144682263852023,0.0,0.0,0.04493257288031504
32.016008004002,5.762881440720361,0.4008238686797763,6.14677271992061e-07,0.012636612353169515,40082.386867977635,0.0614677271992061,1.2636612353169514,0.0,0.0,0.04493257288031504
34.01700850425213,6.1230615307653835,0.3774703973459977,4.045713025260246e-07,0.007814024591503587,37747.03973459977,0.04045713025260246,0.7814024591503587,0.0,0.0,0.03997972614143495
36.018009004502254,6.483241620810405,0.3554775783542206,2.786381070092586e-07,0.005056798189062714,35547.75783542206,0.02786381070092586,0.5056798189062713,0.0,0.0,0.03766444040407536
38.019009504752376,6.843421710855427,0.3347661382738997,2.0027919806317886e-07,0.0034157286724512312,33476.61382738997,0.020027919806317886,0.34157286724512315,0.0,0.0,0.03766444040407536
40.020010005002504,7.203601800900451,0.3152614210172688,1.4986502876928103e-07,0.0024022290823106926,31526.142101726877,0.014986502876928104,0.24022290823106926,0.0,0.0,0.033411168360828906
42.02101050525263,7.5637818909454735,0.2968931194796111,1.1647053661983122e-07,0.0017548824071964828,29689.311947961112,0.011647053661983122,0.17548824071964828,0.0,0.0,0.03146561786408596
44.022011005502755,7.923961980990495,0.27959502248985396,9.380471300998908e-08,0.0013286870529968138,27959.502248985395,0.009380471300998908,0.13286870529968137,0.0,0.0,0.03146561786408596
